"fuel_type_code","station_name","street_address","intersection_directions","city","state","zip","plus4","station_phone","status_code","expected_date","groups_with_access_code","access_days_time","cards_accepted","ev_level1_evse_num","ev_level2_evse_num","ev_dc_fast_count","ev_other_info","ev_network","ev_network_web","geocode_status","latitude","longitude","date_last_confirmed","id","updated_at","owner_type_code","federal_agency_id","federal_agency_name","open_date","ev_connector_types"
"ELEC","HOLYCROSS HOLY CROSS MONA","1615 Rte 9W",,"West Park","NY","12493",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.802999","-73.957188","2023-08-12T00:00:00.000","201365","2023-08-12 00:29:01",,,,"2021-11-19T00:00:00.000","J1772"
"ELEC","577 Baltic Street - Adam America Real Estate - Tesla Destination","577 Baltic Street",,"Brooklyn","NY","11217",,"877-798-3752","E",,"Public",,,,"4.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.681151","-73.982101","2022-10-06T00:00:00.000","168557","2023-01-18 15:15:20","P",,,"2017-04-12T00:00:00.000","TESLA"
"ELEC","iPark 3 E 67th Street - Tesla Destination","3 E 67th St",,"New York","NY","10065",,"212-650-0996  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.769061","-73.96876","2022-10-06T00:00:00.000","115080","2023-01-18 15:15:20","P",,,"2017-03-10T00:00:00.000","J1772 TESLA"
"ELEC","Sylvan Parking 23-25 31st St, Astoria - Tesla Destination","23-25 31st St",,"Astoria","NY","11105",,"718-204-5005  877-798-3752","E",,"Public",,,,"4.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.77364","-73.91352","2022-10-06T00:00:00.000","150585","2023-01-18 15:15:20","P",,,"2019-03-30T00:00:00.000","TESLA"
"ELEC","SU COMSTOCK GARAGE","549 Comstock Ave",,"Syracuse","NY","13244",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.040997","-76.129796","2023-08-12T00:00:00.000","252949","2023-08-12 00:37:40",,,,"2023-02-01T00:00:00.000","J1772"
"ELEC","North Utica Shopping Center","50 Auert Ave.",,"Utica","NY","13502",,"844-623-1001","E",,"Public","24 hours daily","A CREDIT D M V",,"10.0",,,"LIVINGSTON","https://www.solution.energy","GPS","43.11457","-75.20804","2022-07-12T00:00:00.000","223229","2023-02-14 15:54:11","P",,,"2022-06-24T00:00:00.000","J1772"
"ELEC","Burger King - Medina","11212 Maple Ridge Rd",,"Medina","NY","14103",,"888-998-2546","E",,"Public",,,,"2.0",,,"Blink Network","http://www.blinkcharging.com/","GPS","43.206332","-78.39894","2023-06-21T00:00:00.000","189052","2023-06-21 00:01:09",,,,"2021-04-30T00:00:00.000","J1772"
"ELEC","Icon Parking E 48th Street - Tesla Destination","329 E 48th St",,"New York","NY","10017",,"877-727-5464  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.753079","-73.968032","2022-10-06T00:00:00.000","115097","2023-01-18 15:15:20","P",,,"2015-11-13T00:00:00.000","J1772 TESLA"
"ELEC","ERIE COUNTY ECC STATION 1","Oak St",,"Buffalo","NY","14203",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.883036","-78.871288","2023-08-12T00:00:00.000","170240","2023-08-12 00:22:19",,,,"2020-12-17T00:00:00.000","J1772"
"ELEC","AAA WESTCENTRAL AAA L2 3","100 International Drive",,"Amherst","NY","14221",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.978246","-78.730189","2023-08-12T00:00:00.000","261206","2023-08-12 00:39:00",,,,"2023-05-23T00:00:00.000","J1772"
"ELEC","Hampton Inn & Suites Yonkers - Westchester","559 Tuckahoe Rd",,"Yonkers","NY","10710",,"844-798-2438","E",,"Public - Credit card at all times","24 hours daily","A D Debit M V",,"6.0",,,"SWTCH","https://swtchenergy.com/","GPS","40.954279415473","-73.8484898294221","2023-05-03T00:00:00.000","257691","2023-05-03 20:36:28","P",,,"2023-03-30T00:00:00.000","J1772"
"ELEC","HAWTHORNE RIDGE STATION 2","30 Community Way Hawthorne Ridge",,"East Greenbush","NY","12061",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.614979","-73.697103","2023-08-12T00:00:00.000","164156","2023-08-12 00:20:57",,,,"2020-07-11T00:00:00.000","J1772"
"ELEC","GLOVERS PARKING STATION 1","85 Mill Rd",,"Westhampton Beach","NY","11978",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.812187","-72.643448","2023-08-12T00:00:00.000","180127","2023-08-12 00:08:39",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","South Shore Chrysler Dodge Jeep RAM","190 Sheridan Blvd",,"Inwood","NY","11096",,"516-430-5834","E",,"Public - Credit card at all times","24 hours daily","A D Debit M V",,"1.0",,,"Non-Networked",,"GPS","40.6163799469854","-73.7513572470401","2022-09-14T00:00:00.000","226482","2023-02-14 15:54:11","P",,,"2022-08-22T00:00:00.000","J1772"
"ELEC","INN SQ INN SQ GW 3","100-140 S Clinton Ave",,"Rochester","NY","14604",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.154533","-77.604714","2023-08-12T00:00:00.000","204929","2023-08-12 00:30:53",,,,"2022-01-15T00:00:00.000","J1772"
"ELEC","SUNY BROOME SUNY BROOME #3","907 Front St",,"Binghamton","NY","13905",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.135459","-75.912774","2023-08-12T00:00:00.000","181005","2023-08-12 00:22:06",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","799 SENECA STATION 4","799 Seneca St",,"Buffalo","NY","14210",,"888-758-4389","E",,"Public","Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.875091","-78.847557","2023-08-12T00:00:00.000","191245","2023-08-12 00:27:45",,,,"2021-06-19T00:00:00.000","J1772"
"ELEC","25 Maple Avenue","25 Maple Ave, New Rochelle, NY 10801",,"New Rochelle","NY","10801",,"888-998-2546","E",,"Public",,,,"28.0",,,"Blink Network","http://www.blinkcharging.com/","GPS","40.905808","-73.785029","2023-06-20T00:00:00.000","238115","2023-06-20 00:11:22",,,,"2022-12-15T00:00:00.000","J1772"
"ELEC","HUDSON PRESERVE BLDG 11 #9","8 Beryl Way",,"Watervliet","NY","12189",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.73143","-73.72433","2023-08-12T00:00:00.000","143229","2023-08-12 00:14:44",,,,"2019-08-15T00:00:00.000","J1772"
"ELEC","SCCC AMMERMAN 4","College Rd",,"Farmingville","NY","11738",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.844436","-73.055356","2023-08-12T00:00:00.000","193750","2023-08-12 00:28:25",,,,"2021-08-11T00:00:00.000","J1772"
"ELEC","MINNEWASKA EV 1","5281 US-44",,"Kerhonkson","NY","12446",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.730037","-74.234883","2023-08-12T00:00:00.000","182282","2023-08-12 00:23:11",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","TCR TOWNE EV STATION 3","12 California  ave",,"Albany","NY","12205",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.704114","-73.81374","2023-08-12T00:00:00.000","169945","2023-08-12 00:24:33",,,,"2020-12-05T00:00:00.000","J1772"
"ELEC","TEK AUTOMOTIVE CAPALB PED1-4R","350 New Karner Rd",,"Colonie","NY","12205",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.730871","-73.853173","2023-08-12T00:00:00.000","193355","2023-08-12 00:27:35",,,,"2021-07-30T00:00:00.000","J1772"
"ELEC","Red Coach Inn - Tesla Destination","2 Buffalo Ave",,"Niagara Falls","NY","14303",,"716-282-1459  877-798-3752","E",,"Public",,,,"2.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","43.084215","-79.06306","2022-10-06T00:00:00.000","115199","2023-01-18 15:15:20","P",,,"2016-11-01T00:00:00.000","TESLA"
"ELEC","TOWNOFHALFMOON JUSTICE 3","1 Halfmoon Town Plz",,"Waterford","NY","12188",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.853043","-73.724504","2023-08-12T00:00:00.000","256958","2023-08-12 00:37:11",,,,"2023-03-24T00:00:00.000","J1772"
"ELEC","Staten Island Mall Richmond Ave Entrance","2655 Richmond Ave.",,"Staten Island","NY","10314",,"888-264-2208","E",,"Public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",,,"2.0",,,"Volta","https://voltacharging.com/","GPS","40.5817345","-74.1684335","2023-08-12T00:00:00.000","166728","2023-08-12 00:49:40",,,,"2020-08-31T00:00:00.000","J1772"
"ELEC","King's County Parking","581 Clarkson Ave",,"Brooklyn","NY","11203",,"833-692-6787","E",,"Public - Credit card at all times","Contact station for hours of availability.","A ANDROID_PAY APPLE_PAY CREDIT D M",,"4.0",,,"AMPUP","https://ampup.io/","200-9","40.656148","-73.940355","2022-10-11T00:00:00.000","229922","2023-02-14 15:54:11","P",,,"2022-09-15T00:00:00.000","J1772"
"ELEC","Icon Parking 203 E 61 Street - Tesla Destination","203 E 61 St",,"New York","NY","10021",,"212-308-9248  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.762678","-73.965447","2022-10-06T00:00:00.000","115046","2023-01-18 15:15:20","P",,,"2016-04-30T00:00:00.000","J1772 TESLA"
"ELEC","VANKAY PUBLIC STATION 2","5 McCrea Hill Rd",,"Ballston Spa","NY","12020",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.96656","-73.857687","2023-08-12T00:00:00.000","186633","2023-08-12 00:25:46",,,,"2021-03-27T00:00:00.000","J1772"
"ELEC","1029 Madison St","1029 Madison St",,"Syracuse","NY","13210",,"866-816-7584","E",,"Public",,,,"2.0",,,"EV Connect","http://evconnect.com/","GPS","43.045503","-76.131341","2023-08-12T00:00:00.000","252617","2023-08-12 00:47:37",,,,"2023-01-28T00:00:00.000","J1772"
"ELEC","92746 CHARGEPOINT 2","301 E 66th St",,"New York","NY","10065",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.764945","-73.960624","2023-08-12T00:00:00.000","225677","2023-08-12 00:34:12",,,,"2022-08-18T00:00:00.000","J1772"
"ELEC","S&H Hospitality Inc","2729 Monroe Avenue",,"Rochester","NY","14618",,"866-816-7584","E",,"Public",,,,"2.0",,,"EV Connect","http://evconnect.com/","GPS","43.112674","-77.550963","2023-08-12T00:00:00.000","155078","2023-08-12 00:47:10",,,,"2019-08-20T00:00:00.000","J1772"
"ELEC","WCS NS1 SOUTHERN","2300 Southern Blvd",,"Bronx","NY","10460",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.850625","-73.881132","2023-08-12T00:00:00.000","162156","2023-08-12 00:10:38",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","Akwesasne Mohawk RV Parking","873 State Rt 37",,"Hogansburg","NY","13655",,"518-358-2222","E",,"Public - Credit card at all times","24 hours daily","A D Debit M V",,"2.0",,,"Non-Networked",,"GPS","44.9683852425227","-74.6405489014238","2022-10-11T00:00:00.000","227682","2023-02-14 15:54:11","P",,,"2022-09-13T00:00:00.000","J1772"
"ELEC","MARKET 32 EV BALLTOWN EV2","442 Balltown Rd",,"Schenectady","NY","12304",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.775405","-73.893257","2023-08-12T00:00:00.000","175721","2023-08-12 00:20:01",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","Holiday Inn Express Canandaigua - Finger Lakes - Tesla Destination","330 Eastern Blvd",,"Canandaigua","NY","14424",,"585-396-3669  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","42.878978","-77.25305","2022-10-06T00:00:00.000","114920","2023-01-18 15:15:20","P",,,"2017-12-07T00:00:00.000","J1772 TESLA"
"ELEC","EV-1NE JF NORTH","Mather Dr",,"Centereach","NY","11720",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.901609","-73.075718","2023-08-12T00:00:00.000","217448","2023-08-12 00:33:19",,,,"2022-05-13T00:00:00.000","J1772"
"ELEC","Gurney's Montauk Resort & Spa - Tesla Destination","290 Old Montauk Hwy",,"Montauk","NY","11954",,"631-668-2345  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","41.016398","-71.991389","2022-10-06T00:00:00.000","114979","2023-01-18 15:15:20","P",,,"2016-08-08T00:00:00.000","J1772 TESLA"
"ELEC","GREIG FARM GREIG FARM 1","227 Pitcher Ln",,"Red Hook","NY","12571",,"888-758-4389","E",,"Public","Mon 7:30am - 6:30pm; Tue 7:30am - 6:30pm; Wed 7:30am - 6:30pm; Thu 7:30am - 6:30pm; Fri 7:30am - 6:30pm; Sat 7:30am - 6:30pm; Sun 7:30am - 6:30pm",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.027998","-73.854907","2023-08-12T00:00:00.000","202138","2023-08-12 00:30:25",,,,"2021-12-08T00:00:00.000","J1772"
"ELEC","LIVONIA CSD CONNELL 2","40 Spring St",,"Livonia","NY","14487",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.81716","-77.668085","2023-08-12T00:00:00.000","236572","2023-08-12 00:36:16",,,,"2022-11-24T00:00:00.000","J1772"
"ELEC","Sharon Chevrolet","3687 NY-31",,"Liverpool","NY","13090",,"844-623-1001","E",,"Public","24 hours daily","A CREDIT D M V",,"7.0",,,"LIVINGSTON","https://www.solution.energy","GPS","43.18218","-76.25699","2022-07-12T00:00:00.000","223263","2023-02-14 15:54:11","P",,,"2022-02-09T00:00:00.000","J1772"
"ELEC","Emerson Resort and Spa - Tesla Destination","5340 Route 28",,"Mount Tremper","NY","12457",,"845-688-2828  877-798-3752","E",,"Public",,,,"8.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","42.05189","-74.2895185","2022-10-06T00:00:00.000","168755","2023-01-18 15:15:20","P",,,"2018-10-16T00:00:00.000","TESLA"
"ELEC","S-R CPE2501","784 County Rd 64",,"Elmira","NY","14903",,"888-758-4389","E",,"Public","24 hours daily",,,,"1.0",,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.152089","-76.88525","2023-08-12T00:00:00.000","259680","2023-08-12 00:38:30",,,,"2023-04-21T00:00:00.000","CHADEMO J1772COMBO"
"ELEC","Shults Resale Center","3979 Vineyard Drive",,"Dunkirk","NY","14048",,"888-998-2546","E",,"Public",,,,"2.0",,,"Blink Network","http://www.blinkcharging.com/","GPS","42.457661","-79.319111","2023-06-21T00:00:00.000","217125","2023-06-21 00:00:45",,,,"2022-05-06T00:00:00.000","J1772"
"ELEC","NAPA Auto Parts","4659 W Ridge Rd.",,"Spencerport","NY","14559",,"888-998-2546","E",,"Public",,,,"1.0",,,"Blink Network","http://www.blinkcharging.com/","GPS","43.217882","-77.758291","2023-06-20T00:00:00.000","201295","2023-06-20 00:10:28",,,,"2021-11-17T00:00:00.000","J1772"
"ELEC","Saratoga Auto Museum - Tesla Destination","110 Ave of the Pines",,"Saratoga Springs","NY","12866",,"518-587-1935  877-798-3752","E",,"Public",,,,"2.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","43.057279","-73.804334","2022-10-06T00:00:00.000","115234","2023-01-18 15:15:20","P",,,"2014-08-14T00:00:00.000","TESLA"
"ELEC","Lexington-Grove West Garage","100 Main St",,"White Plains","NY","10601",,"914-422-1232","E",,"Public","24 hours daily",,,"2.0",,,"Non-Networked",,"200-9","41.031464","-73.769946","2022-06-14T00:00:00.000","165161","2023-02-14 15:54:11","SG",,,"2020-08-11T00:00:00.000","J1772"
"ELEC","City of Binghamton - Recreation Park","88 Beethoven St",,"Binghamton","NY","13901",,"607-772-7017","E",,"Public","24 hours daily",,,"2.0",,,"Non-Networked",,"200-8","42.099763","-75.935148","2022-03-07T00:00:00.000","86715","2023-02-14 15:54:11","LG",,,"2017-08-10T00:00:00.000","J1772"
"ELEC","AAA WESTCENTRAL DC FAST CHARGER","100 International Dr",,"Amherst","NY","14221",,"888-758-4389","E",,"Public","24 hours daily",,,,"1.0",,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.977968","-78.731296","2023-08-12T00:00:00.000","261210","2023-08-12 00:39:13",,,,"2023-05-23T00:00:00.000","CHADEMO J1772COMBO"
"ELEC","Village of Bergen - Municipal Parking","18 Buffalo St","Located in the Village of Bergen Municipal Parking Lot between 16 & 18 Buffalo Street","Bergen","NY","14416",,"585-494-1513","E",,"Public","24 hours daily",,,"2.0",,,"Non-Networked",,"GPS","43.085186","-77.943321","2022-06-14T00:00:00.000","116923","2023-02-14 15:54:11","LG",,,"2018-11-19T00:00:00.000","J1772"
"ELEC","HTHCNY STATION 3","26 Corporate Dr",,"Clifton park","NY","12065",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.849291","-73.758759","2023-08-12T00:00:00.000","260024","2023-08-12 00:38:50",,,,"2023-04-28T00:00:00.000","J1772"
"ELEC","E 47th Street - Tesla Supercharger","212 East 47th Street",,"New York","NY","10017",,"877-798-3752","E",,"Public","24 hours daily",,,,"4.0",,"Tesla","https://www.tesla.com/supercharger","200-9","40.753356","-73.971685","2023-07-01T00:00:00.000","102336","2023-07-14 19:41:28","P",,,"2018-07-23T00:00:00.000","TESLA"
"ELEC","ELLIS CHEVY ELLISDCFC","551 E Main St",,"Malone","NY","12953",,"888-758-4389","E",,"Public","24 hours daily",,,,"1.0",,"ChargePoint Network","http://www.chargepoint.com/","GPS","44.849995","-74.284294","2023-08-12T00:00:00.000","227128","2023-08-12 00:34:03",,,,"2022-09-03T00:00:00.000","CHADEMO J1772COMBO"
"ELEC","RIT EV CHARGING ADMIN LOT","Clark Drive",,"Rochester","NY","14623",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.086112","-77.673738","2023-08-11T00:00:00.000","180153","2023-08-11 23:58:39",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","Waldorf Astoria New York - Tesla Destination","310 Park Ave",,"New York","NY","10022",,"212-355-3000  877-798-3752","E",,"Public",,,,"2.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.756722","-73.97406","2022-10-06T00:00:00.000","115090","2023-01-18 15:15:20","P",,,"2015-03-19T00:00:00.000","TESLA"
"ELEC","NATIONAL GRID SUNY 1","135 Western Ave",,"Albany","NY","12203",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.659167","-73.772672","2023-08-12T00:00:00.000","162201","2023-08-12 00:09:53",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","EPLLC LOCKHEED 2","497 Electronics Pkwy",,"Liverpool","NY","13088",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.110046","-76.18823","2023-08-12T00:00:00.000","145764","2023-08-12 00:15:48",,,,"2019-10-03T00:00:00.000","J1772"
"ELEC","CHEEKTOWAGA BROADWAY #2","3301 Broadway",,"Cheektowaga","NY","14227",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.902643","-78.753096","2023-08-12T00:00:00.000","183764","2023-08-12 00:25:22",,,,"2021-02-04T00:00:00.000","J1772"
"ELEC","SU MARLEY GARAGE","765 irving pl",,"Syracuse","NY","13210",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.040295","-76.137238","2023-08-12T00:00:00.000","258241","2023-08-12 00:38:47",,,,"2023-04-07T00:00:00.000","J1772"
"ELEC","AAA WESTCENTRAL AAA L2 2","100 International Drive",,"Amherst","NY","14221",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.978251","-78.730056","2023-08-12T00:00:00.000","261207","2023-08-12 00:39:00",,,,"2023-05-23T00:00:00.000","J1772"
"ELEC","STOHL STOHL2","3860 California Rd",,"Orchard Park","NY","14127",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.779421","-78.781313","2023-08-12T00:00:00.000","183811","2023-08-12 00:25:33",,,,"2021-02-05T00:00:00.000","J1772"
